"ID_REF"	"GSM634846"	"GSM634847"	"GSM634848"	"GSM634849"	"GSM634850"	"GSM634851"	"GSM634852"	"GSM634853"	"GSM634854"	"GSM634855"	"GSM634856"	"GSM634857"
"ILMN_1767691"	0.285114307	0.634627249	0.985006663	-0.276206917	0.19013982	-0.137283463	0.814534247	1.059777016	1.138852238	-0.343128261	-0.177951581	-0.152871285
"ILMN_1767701"												
"ILMN_1767702"												
"ILMN_1767711"												
"ILMN_1767717"	0.087015512	0.096081731	0.014078337	0.053297184	0.14304936	-0.130607254	0.255079744	-0.00582376	0.051381727	0.192666032	0.179378993	0.188838178
"ILMN_1767722"	0.751607213	0.81100223	1.054182989	0.351485666	0.7058486	0.311508153	1.188265708	1.469467933	1.462886675	0.786277815	0.67358012	0.839851874
"ILMN_1767747"	3.296990782	3.146660982	2.924788238	3.698476483	3.555149066	3.754694591	2.945048013	3.272418139	2.942950846	3.628216703	3.513249544	3.453900447
"ILMN_1767762"												
"ILMN_1767766"	1.566651694	2.037190652	2.43509216	0.576114987	0.952855443	0.408921797	1.7325191	2.221904206	2.238803088	0.572503872	0.836845705	0.578610906
"ILMN_1767801"	0.048710728	0.020146	-0.085626647	0.00276241	0.004747747	0.079754454	0.283194611	-0.054000397	0.24305676	0.084354101	0.002942774	0.002045159
"ILMN_1767805"												
"ILMN_1767809"												
"ILMN_1767810"												
"ILMN_1767811"	0.589506096	0.854904311	1.111938364	-0.300563489	-0.166833154	-0.309184183	0.104463466	0.104409476	0.315177012	-0.189499764	-0.219408954	-0.243145692
"ILMN_1767813"												
"ILMN_1767816"	0.406713812	0.289208355	0.514423695	-0.162690208	-0.165453652	0.070838684	0.139870657	-0.108715778	0.170215609	-0.162403685	-0.045699897	-0.211648773
"ILMN_1767827"												
"ILMN_1767828"												
"ILMN_1767831"												
"ILMN_1767837"	-0.029604651	0.096954026	0.078789741	-0.47790755	-0.629052018	-0.647464816	-0.03857883	-0.1185252	0.079276351	-0.389629869	-0.569429838	-0.354323876
"ILMN_1767839"												
"ILMN_1767842"												
"ILMN_1767846"												
"ILMN_1767848"	-0.013392574	0.310085961	0.369339915	-0.501560582	-0.382552577	-0.501483271	0.32484797	0.690605973	0.698766717	-0.28850407	-0.333519281	-0.083119988
"ILMN_1767852"												
"ILMN_1767857"												
"ILMN_1767862"												
"ILMN_1767869"												
"ILMN_1767892"	1.152631329	1.334713277	1.48497453	-0.092539163	0.213279074	-0.088018858	1.248932371	1.244591431	1.561603565	0.367250166	0.445405771	0.558327918
"ILMN_1767894"	1.880241011	1.897196206	1.907029996	1.946875079	2.007251359	2.278819397	1.948655297	1.758863527	1.948771923	2.627284973	2.488804306	1.967290627
"ILMN_1767900"												
"ILMN_1767927"												
"ILMN_1767929"												
"ILMN_1767932"												
"ILMN_1767934"	0.136065779	-0.089391986	-0.068328811	-0.393564897	-0.562007899	-0.285768793	-0.403977449	-0.364035555	-0.219758748	-0.390380883	-0.297821824	-0.31632106
"ILMN_1767960"												
"ILMN_1767973"												
"ILMN_1767980"	-0.298388385	-0.163502306	-0.219584136	0.084025104	-0.130134608	-0.028041783	-0.123618289	-0.199132547	-0.215314001	0.00029852	-0.128386698	-0.088076249
"ILMN_1767992"	-0.021956696	-0.183467894	-0.164415363	-0.285326679	-0.424746103	-0.429703583	-0.056547392	0.033179754	-0.095558032	-0.348420804	-0.232578678	-0.447017061
"ILMN_1768004"	0.877208188	0.960920238	1.361237468	-0.280569791	-0.236811665	-0.219362788	0.585465028	1.005857529	1.219537215	-0.3218008	-0.202922625	-0.03356116
"ILMN_1768007"												
"ILMN_1768016"	2.309993925	2.566159598	2.726584429	1.711125013	2.469469565	1.709464391	2.383638117	2.573128961	2.410072148	1.94894704	2.169621271	1.761425793
"ILMN_1768018"												
"ILMN_1768020"	1.129104608	1.019256619	1.191486099	1.575439199	1.857784039	1.856298395	1.151004506	0.949963448	0.995943259	1.663379019	1.576286661	1.215258548
"ILMN_1768031"	2.885234168	2.903202607	2.914811125	2.464319888	1.696425461	2.270457709	2.442369674	2.185665017	2.535433543	2.370420179	2.266396682	2.566589858
"ILMN_1768035"												
"ILMN_1768049"												
"ILMN_1768050"	0.765799636	1.06930649	1.070741602	-0.301583516	-0.331448632	-0.266205188	1.154091388	1.534237811	1.593917085	0.008571955	0.137329062	0.365894701
"ILMN_1768055"	-0.504009617	-0.405516558	-0.310472526	-0.383951653	-0.361960885	0.03202077	-0.435984919	-0.646991401	-0.405638902	-0.497209812	-0.501593424	-0.729621737
"ILMN_1768062"	-0.425572564	-0.244013157	-0.177186764	-0.481387673	-0.200631974	-0.430238929	-0.262706403	0.008625979	-0.222431871	-0.409165795	-0.525538784	-0.608606778
"ILMN_1768064"												
"ILMN_1768071"												
"ILMN_1768072"												
"ILMN_1768076"												
"ILMN_1768077"	0.401767407	0.372429157	0.554010457	-0.35069276	0.016656215	-0.357745022	0.292759972	0.151733864	0.404448199	-0.178817734	0.007846318	0.085262153
"ILMN_1768097"	0.025780356	0.052508046	0.063239212	-0.243371665	-0.194456114	-0.061564086	-0.308602334	-0.058990763	-0.147813571	0.042255596	-0.348537606	-0.203363337
"ILMN_1768099"												
"ILMN_1768101"												
"ILMN_1768107"												
"ILMN_1768110"	0.166099959	0.192587142	0.36227862	-0.302822777	-0.163367097	-0.347760406	0.089797224	0.477686342	0.717694024	-0.421463618	-0.30915953	-0.274053181
"ILMN_1768112"												
"ILMN_1768115"	0.111300575	-0.027988515	-0.05443408	0.11830198	-0.042778225	-0.06347838	-0.030872292	0.005631608	-0.030849414	-0.064097124	-0.076737688	-0.142486978
"ILMN_1768117"	2.848902348	2.646975208	2.199925936	2.63894707	2.481546918	2.60592221	2.578737127	2.51573453	2.221876906	2.6079858	2.903950103	3.559353359
"ILMN_1768120"												
"ILMN_1768127"	3.624790286	3.346037963	3.379843958	4.81999649	5.252372218	5.245175939	3.726452368	3.841593642	3.466095421	4.943452194	5.021967964	4.014554855
"ILMN_1768129"												
"ILMN_1768139"												
"ILMN_1768161"												
"ILMN_1768162"												
"ILMN_1768164"												
"ILMN_1768165"												
"ILMN_1768176"	2.484858176	2.176810004	2.321648043	1.481685741	1.465654952	1.423466187	1.846795509	1.950537847	2.078079237	2.049961708	2.00862478	1.584258303
"ILMN_1768181"	1.562905853	1.754544753	1.758381919	0.885634911	1.42965183	0.936687941	2.023850513	1.98916972	1.877076187	1.320634011	1.468666096	1.423686611
"ILMN_1768194"	-0.115530532	-0.130867097	0.072937526	-0.197150085	-0.266910453	-0.142965622	0.002888968	0.080344108	0.304891339	-0.186353732	-0.132550548	-0.283482593
"ILMN_1768197"	3.798258322	3.692407683	3.345546702	3.694635093	2.859009163	3.1371645	3.570973513	3.929660796	3.657441355	2.322202945	3.280736883	4.56052525
"ILMN_1768202"	0.9574936	0.773977418	0.786441758	1.404248331	1.159215253	1.515555299	0.862915748	0.577458029	0.810691482	1.465171414	1.093169266	1.165922838
"ILMN_1768205"												
"ILMN_1768217"												
"ILMN_1768226"	-0.36562316	-0.278394541	-0.371555669	-0.088576139	-0.247391093	-0.179386306	-0.318123567	-0.225553147	-0.165491901	-0.168650665	-0.169824186	-0.211053099
"ILMN_1768227"												
"ILMN_1768236"												
"ILMN_1768248"												
"ILMN_1768251"	-0.172835904	-0.020582796	0.140354351	-0.418580296	-0.347750077	-0.338671655	0.080808479	0.188806458	0.166078147	-0.30624981	-0.197216873	-0.234567553
"ILMN_1768260"												
"ILMN_1768261"												
"ILMN_1768262"												
"ILMN_1768271"	0.572720278	0.782277971	0.953265985	-0.11123528	-0.080727888	-0.265737415	0.601160447	0.509810754	1.033774968	-0.112117081	-0.08077258	0.086505232
"ILMN_1768273"	0.733461504	0.904183625	1.204004269	0.284964155	0.926762016	0.409055626	0.974919501	0.977269224	1.223192284	0.683815093	0.390051874	0.312722722
"ILMN_1768278"												
"ILMN_1768279"	-0.138844802	-0.011836596	0.158389024	-0.412774697	-0.431539392	-0.388529008	0.344341426	0.24874737	0.371577235	-0.431489138	-0.353626357	-0.389201642
"ILMN_1768282"												
"ILMN_1768284"	2.409153282	2.294975344	2.469357731	2.218671098	2.975085286	2.34206933	2.439360473	2.606864302	2.261004233	2.450166812	2.587629155	2.341895191
"ILMN_1768286"	-0.439849425	-0.399239688	-0.414880721	-0.270277327	-0.04294443	-0.409457536	-0.317816645	-0.352516745	-0.509133122	-0.310815895	-0.317945493	-0.352435055
"ILMN_1768293"	3.057537052	3.241186936	2.949603735	2.607724262	2.843153163	2.681594504	2.323707928	2.359826389	2.321672683	2.87757941	2.826023765	2.600275718
"ILMN_1768298"												
"ILMN_1768301"												
"ILMN_1768311"	2.237389816	2.193181387	2.080315306	2.159954726	2.259611263	2.187449362	2.051885375	2.151342882	2.081559105	2.034008444	2.010784288	2.005595075
"ILMN_1768339"												
"ILMN_1768357"												
"ILMN_1768363"	1.346419094	1.344214064	1.441623471	2.097472526	1.849386234	2.147128988	1.508354711	1.449974499	1.227762485	1.974995152	1.888601143	1.914716454
"ILMN_1768365"												
"ILMN_1768368"												
"ILMN_1768389"												
"ILMN_1768391"												
"ILMN_1768392"												
"ILMN_1768393"	1.399032187	1.248413779	1.168668999	0.332531672	0.579549011	0.341553653	1.354437124	1.129577053	1.464366172	0.648945176	0.813836287	1.326880453
"ILMN_1768394"	4.256630766	4.128645246	3.786472706	4.623245113	4.221995858	4.205569402	4.466857915	4.669804029	4.081603799	3.788338746	4.602452837	5.482118014
"ILMN_1768396"	4.149141358	4.01554211	4.030989836	6.273520216	6.150414972	6.177960925	4.531867348	4.798843173	4.15774086	5.879932674	5.685741815	5.24768518
"ILMN_1768399"												
"ILMN_1768407"												
"ILMN_1768411"												
"ILMN_1768425"												
"ILMN_1768430"												
"ILMN_1768433"	1.71027325	1.893286377	2.182011584	0.699570869	0.586752701	0.467592118	1.55419861	0.991451223	1.812924091	0.428778062	0.42482089	0.942005588
"ILMN_1768434"												
"ILMN_1768435"												
"ILMN_1768449"	1.937123534	2.001700027	2.008877294	1.687951446	1.450456968	1.783857066	1.920020229	2.046047833	2.04057587	1.986454556	2.121951333	2.045579841
"ILMN_1768454"												
"ILMN_1768466"												
"ILMN_1768469"												
"ILMN_1768470"	3.495272384	3.406250758	3.582768152	4.749681701	5.25275341	4.663455714	4.185061084	4.602085821	3.802029339	4.808803859	4.633383738	4.264900289
"ILMN_1768480"	2.87807159	2.953047758	2.870257972	2.044802857	1.849542808	2.412028265	3.398784078	3.136024582	3.196940455	2.139616925	2.100164698	2.767264943
"ILMN_1768482"												
"ILMN_1768483"	0.613514523	0.193760313	0.253937134	-0.043144895	-0.34927886	-0.247163534	-0.043272717	-0.384801981	0.089671303	-0.102464196	-0.276856904	0.182126606
"ILMN_1768488"	1.552184929	1.442034468	1.451372814	0.645560294	0.607905851	0.606389453	1.249144261	1.104414071	1.413868343	0.900398282	0.909182413	1.005367923
"ILMN_1768489"												
"ILMN_1768491"	-0.281116832	-0.227538819	-0.224363898	-0.12032826	-0.004579497	-0.036514072	-0.266290846	-0.306550119	-0.349358594	-0.234928209	-0.118535689	-0.079453723
"ILMN_1768505"	-0.17146778	-0.203490328	-0.093747752	-0.056799233	-0.103338481	-0.159137481	0.01767724	-0.378078811	0.002742096	-0.084430687	0.025658131	0.213231196
"ILMN_1768506"												
"ILMN_1768510"	1.445111258	0.945468959	1.114559966	0.620455623	0.354615157	0.65085732	0.598849719	0.43925118	0.712970927	0.86523061	0.692000606	0.331734325
"ILMN_1768511"												
"ILMN_1768533"												
"ILMN_1768534"	3.82164125	3.686999184	3.581114922	3.70897728	3.06404733	3.604073543	3.8656905	3.968939534	3.623424243	3.372390913	3.698699035	4.271540783
"ILMN_1768551"	0.135374526	0.120141896	0.107643737	-0.040298309	-0.069179253	-0.009790753	-0.079533777	-0.0069841	0.029259628	-0.218853258	-0.10917321	-0.186599916
"ILMN_1768553"												
"ILMN_1768556"												
"ILMN_1768558"	-0.230015109	-0.171729783	0.061026069	-0.211261071	-0.050751896	-0.138746821	0.116359255	0.198141434	0.401157457	-0.322708287	-0.180761453	-0.408723014
"ILMN_1768567"												
"ILMN_1768575"												
"ILMN_1768576"												
"ILMN_1768577"												
"ILMN_1768582"												
"ILMN_1768595"	0.102560687	0.00775994	-0.092281033	1.624825178	1.256731913	1.666311735	-0.158101481	-0.340262357	-0.078099381	1.122430199	1.088055567	1.522200351
"ILMN_1768598"												
"ILMN_1768600"												
"ILMN_1768610"												
"ILMN_1768617"												
"ILMN_1768624"												
"ILMN_1768637"												
"ILMN_1768640"	0.033035982	0.298214899	0.408549923	-0.379294146	-0.118033531	-0.026058863	0.164463746	-0.009400524	0.355528417	-0.285292669	-0.119522869	-0.226933003
"ILMN_1768646"												
"ILMN_1768662"	1.728219435	1.975397383	2.197791472	1.138044506	1.487529424	1.066139967	2.129956301	1.977594429	2.220221701	1.533039693	1.422681581	1.585260715
"ILMN_1768681"												
"ILMN_1768684"												
"ILMN_1768705"												
"ILMN_1768719"	3.311755029	2.610168011	2.296399218	2.616967322	2.006900579	2.356599592	2.013969447	1.771047468	2.086518982	2.968613048	2.816623079	2.549750918
"ILMN_1768721"	-0.533793227	-0.549170872	-0.51512011	-0.160458255	-0.016082549	-0.105440161	-0.569182173	-0.364200083	-0.467942075	-0.211820724	-0.178392404	0.154089821
"ILMN_1768732"	1.130684614	0.653614747	0.571450774	0.400635274	0.275298039	0.535492963	0.194107946	0.250801905	0.475201105	0.480433249	0.281299677	0.224455661
"ILMN_1768743"	1.479649229	1.322055681	1.527779541	1.498896047	2.588145988	2.016287895	1.582286911	2.004326125	1.481378673	1.751826431	1.943708172	0.749845966
"ILMN_1768744"												
"ILMN_1768750"												
"ILMN_1768751"	2.292366261	2.298940135	2.475333964	1.742492602	1.652993091	1.799523625	2.177746239	2.088405162	2.349012652	1.646238877	1.71204902	1.882665226
"ILMN_1768753"												
"ILMN_1768754"	0.681723419	0.738157226	0.63412938	0.160799923	0.227635795	0.315033897	0.688029279	0.660018926	0.730944492	0.527591741	0.437191404	0.587016918
"ILMN_1768756"												
"ILMN_1768758"												
"ILMN_1768772"												
"ILMN_1768773"	1.940144536	1.923298523	1.927442862	2.316680442	2.334784897	2.038930311	2.145819957	1.763844332	1.959083458	2.142766828	2.224886002	2.347633266
"ILMN_1768783"												
"ILMN_1768784"	3.355864321	3.500119606	3.390205107	3.911296437	4.136318312	3.878502523	3.149847881	3.447525658	3.138731506	4.074233812	3.99947557	3.421389024
"ILMN_1768793"												
"ILMN_1768795"												
"ILMN_1768798"	0.137252268	0.067921738	-0.075487091	-0.236606595	-0.275189544	-0.253225536	-0.101802782	-0.538505739	-0.155177381	-0.045582751	-0.123565244	-0.031360274
"ILMN_1768804"												
"ILMN_1768809"	0.07487515	0.105652631	0.077119482	-0.099040227	-0.252038708	0.061958149	0.176720261	0.268986851	0.080662731	0.078853204	-0.013296573	0.02471735
"ILMN_1768812"												
"ILMN_1768814"	0.775119858	1.37135613	1.540242944	-0.481931389	-0.27817388	-0.369015435	0.841961407	0.936995739	1.281930351	-0.366611038	-0.310648141	-0.28189837
"ILMN_1768816"	-0.341591505	-0.225171774	-0.127866786	-0.140736117	-0.260352095	-0.219016854	-0.26711877	-0.098773087	0.293697408	-0.360133338	-0.381803225	-0.516505761
"ILMN_1768818"												
"ILMN_1768819"												
"ILMN_1768820"	0.267925113	0.157800027	0.13175417	0.133284566	-0.023606962	0.103077231	0.117654168	-0.000944193	0.083583488	-0.037752474	0.037215787	-0.033781011
"ILMN_1768828"												
"ILMN_1768840"												
"ILMN_1768841"												
"ILMN_1768845"												
"ILMN_1768855"												
"ILMN_1768856"	-0.067259929	-0.125296999	-0.104200615	-0.108032987	-0.087359547	-0.183928179	-0.075218519	-0.225393912	-0.200352379	-0.077858831	-0.190453249	-0.061487282
"ILMN_1768861"												
"ILMN_1768867"	2.26711583	2.330887576	2.292349792	2.344160198	2.988002636	2.45385391	2.390033219	3.003962615	2.329980903	2.856305256	3.093572651	2.452794657
"ILMN_1768870"	4.617937984	4.399504353	3.917997703	4.857695962	4.241400592	4.500651483	4.272936083	4.277742342	4.095358558	3.238644229	4.541804742	5.663281443
"ILMN_1768877"												
"ILMN_1768894"												
"ILMN_1768895"												
"ILMN_1768900"												
"ILMN_1768901"												
"ILMN_1768909"												
"ILMN_1768911"												
"ILMN_1768913"												
"ILMN_1768919"												
"ILMN_1768922"												
"ILMN_1768925"												
"ILMN_1768930"	3.275074168	2.895020226	2.890176881	4.506955568	4.374656225	4.767954622	3.304501323	3.286722921	3.055198339	4.867979858	4.495467614	3.887083915
"ILMN_1768933"												
"ILMN_1768940"												
"ILMN_1768947"												
"ILMN_1768951"												
"ILMN_1768953"												
"ILMN_1768954"												
"ILMN_1768958"	0.563181171	0.698549729	0.643977795	-0.097472219	-0.048944549	-0.160804511	0.423965812	0.395005919	0.792048925	-0.034588648	0.210202018	0.607960553
"ILMN_1768960"												
"ILMN_1768962"	2.415069126	2.250682247	2.508835878	2.538478229	3.024303233	2.430231774	2.468881213	2.163022446	2.417165647	2.195679516	2.213933471	2.27231187
"ILMN_1768969"	1.065560611	0.62213842	0.728844033	0.719792077	0.792522263	1.017850588	0.432355361	0.149965508	0.539412665	0.204596684	0.575084643	0.207703366
"ILMN_1768973"	1.795254587	1.579727113	1.671740946	2.878951927	3.151925019	3.097343878	2.373692128	2.198117603	2.01453717	3.544092372	3.207622829	2.641191059
"ILMN_1768975"												
"ILMN_1768979"												
"ILMN_1768994"	-0.284737865	-0.250753165	-0.542197681	-0.303999633	-0.247627804	-0.266788852	-0.389428651	-0.232533995	-0.346884616	-0.267001739	-0.375174466	-0.01946117
"ILMN_1768996"												
"ILMN_1769011"												
"ILMN_1769013"												
"ILMN_1769014"	-0.325867337	-0.115646671	-0.086738426	-0.394572066	-0.223897901	-0.192588842	0.182708125	0.324119552	0.068848961	-0.274568451	-0.10949881	-0.346406557
"ILMN_1769018"												
"ILMN_1769024"												
"ILMN_1769027"	0.138295823	0.671197553	0.598923159	-0.353026883	-0.358702704	-0.405625836	0.29481884	0.390338343	0.757422273	-0.446401689	-0.422121523	0.080539223
"ILMN_1769031"	1.735620621	2.022018087	2.112057551	1.584773626	1.651650246	1.425821414	2.187647225	2.371997081	2.235911298	1.755374785	1.845238283	1.783825201
"ILMN_1769032"												
"ILMN_1769040"												
"ILMN_1769071"												
"ILMN_1769072"												
"ILMN_1769082"												
"ILMN_1769083"												
"ILMN_1769091"	3.264842323	2.832970283	2.627843177	2.535253895	1.872998932	2.698247669	2.445666734	2.134395939	2.429255324	2.593065556	2.667907688	2.4037965
"ILMN_1769092"	0.2483529	0.220899675	0.227371112	0.064551767	-0.083773941	0.129123048	0.374810363	-0.019344842	0.287970401	0.051518406	-0.008051248	-0.07265142
"ILMN_1769099"												
"ILMN_1769103"												
"ILMN_1769104"	-0.230592282	-0.173047011	-0.151449648	-0.199185389	-0.134303584	-0.193476567	-0.22076841	-0.221433171	-0.284388054	-0.101756217	-0.094054094	-0.216313614
"ILMN_1769112"												
